window,window_start_s,packet_count,mean_pkt_size,var_pkt_size,total_bytes,unique_dst_ports,unique_src_dst_pairs,tcp_ratio,udp_ratio,icmp_ratio,syn_ratio,ground_truth,z_packet_count,z_unique_dst_ports,z_mean_pkt_size,max_abs_z,driving_feature,flagged
131,131.0,5,530.2,106907.76,2651,4,5,0.8,0.2,0.0,0.4,normal,-1.0683092281104767,0.1797458759082982,-0.23049395512734908,1.0683092281104767,z_packet_count,False
132,132.0,10,589.9,158116.49,5899,5,10,0.9,0.1,0.0,0.1,normal,0.6965187918958171,1.142670211131325,0.17215053484591852,1.142670211131325,z_unique_dst_ports,False
133,133.0,8,659.875,164191.609375,5279,5,8,0.875,0.0,0.125,0.0,normal,-0.00941241610670045,1.142670211131325,0.644094390555792,1.142670211131325,z_unique_dst_ports,False
134,134.0,5,436.6,162739.03999999998,2183,4,5,0.8,0.0,0.2,0.6,normal,-1.0683092281104767,0.1797458759082982,-0.8617757685527746,1.0683092281104767,z_packet_count,False
135,135.0,5,459.6,197895.44,2298,3,5,0.6,0.4,0.0,0.2,normal,-1.0683092281104767,-0.7831784593147285,-0.7066531007238773,1.0683092281104767,z_packet_count,False
136,136.0,9,590.8888888888889,127834.09876543208,5318,3,9,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,normal,0.3435531878945583,-0.7831784593147285,0.1788200601776927,0.7831784593147285,z_unique_dst_ports,False
137,137.0,2,88.5,12.25,177,1,2,0.0,1.0,0.0,0.0,normal,-2.127206040114253,-2.709027129760782,-3.209523623824041,3.209523623824041,z_mean_pkt_size,True
138,138.0,10,599.3,148877.21000000002,5993,4,10,0.9,0.0,0.1,0.2,normal,0.6965187918958171,0.1797458759082982,0.23554849474120682,0.6965187918958171,z_packet_count,False
139,139.0,7,358.42857142857144,69838.5306122449,2509,4,7,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,normal,-0.3623780201079592,0.1797458759082982,-1.3890001402047782,1.3890001402047782,z_mean_pkt_size,False
140,140.0,9,807.8888888888889,79538.76543209876,7271,3,8,1.0,0.0,0.0,0.3333333333333333,normal,0.3435531878945583,-0.7831784593147285,1.642368708824245,1.642368708824245,z_mean_pkt_size,False
141,141.0,10,488.7,176110.40999999997,4887,3,9,1.0,0.0,0.0,0.1,normal,0.6965187918958171,-0.7831784593147285,-0.5103892036012293,0.7831784593147285,z_unique_dst_ports,False
142,142.0,7,668.7142857142857,109700.20408163263,4681,3,7,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,-0.7831784593147285,0.7037106332384812,0.7831784593147285,z_unique_dst_ports,False
143,143.0,5,455.6,79012.24,2278,4,5,1.0,0.0,0.0,0.6,normal,-1.0683092281104767,0.1797458759082982,-0.7336309559984682,1.0683092281104767,z_packet_count,False
144,144.0,6,379.1666666666667,85610.47222222222,2275,3,6,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,normal,-0.7153436241092179,-0.7831784593147285,-1.2491328072037746,1.2491328072037746,z_mean_pkt_size,False
145,145.0,8,635.25,41829.6875,5082,3,7,1.0,0.0,0.0,0.25,normal,-0.00941241610670045,-0.7831784593147285,0.47801196902159215,0.7831784593147285,z_unique_dst_ports,False
146,146.0,8,613.375,184060.234375,4907,4,8,0.75,0.125,0.125,0.125,normal,-0.00941241610670045,0.1797458759082982,0.3304768229886736,0.3304768229886736,z_mean_pkt_size,False
147,147.0,6,644.5,165777.91666666666,3867,4,5,1.0,0.0,0.0,0.3333333333333333,normal,-0.7153436241092179,0.1797458759082982,0.5403982593440835,0.7153436241092179,z_packet_count,False
148,148.0,6,498.5,134417.58333333334,2991,3,6,1.0,0.0,0.0,0.5,normal,-0.7153436241092179,-0.7831784593147285,-0.4442934581784817,0.7831784593147285,z_unique_dst_ports,False
149,149.0,10,571.6,86832.04000000001,5716,5,9,1.0,0.0,0.0,0.1,normal,0.6965187918958171,1.142670211131325,0.04872684696466582,1.142670211131325,z_unique_dst_ports,False
150,150.0,4,325.25,55577.6875,1301,2,4,0.75,0.25,0.0,0.0,normal,-1.4212748321117354,-1.7461027945377554,-1.6127718147591967,1.7461027945377554,z_unique_dst_ports,False
151,151.0,9,459.22222222222223,102155.50617283952,4133,4,9,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,normal,0.3435531878945583,0.1797458759082982,-0.7092010092775888,0.7092010092775888,z_mean_pkt_size,False
152,152.0,8,630.375,80284.734375,5043,3,8,1.0,0.0,0.0,0.25,normal,-0.00941241610670045,-0.7831784593147285,0.4451327079056846,0.7831784593147285,z_unique_dst_ports,False
153,153.0,6,521.0,147194.0,3126,3,6,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,normal,-0.7153436241092179,-0.7831784593147285,-0.29254302225890827,0.7831784593147285,z_unique_dst_ports,False
154,154.0,7,413.0,80626.85714285714,2891,3,7,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,normal,-0.3623780201079592,-0.7831784593147285,-1.0209451146728605,1.0209451146728605,z_mean_pkt_size,False
155,155.0,8,799.125,124439.859375,6393,3,8,0.875,0.125,0.0,0.125,normal,-0.00941241610670045,-0.7831784593147285,1.583260977302485,1.583260977302485,z_mean_pkt_size,False
156,156.0,5,535.4,65115.44,2677,4,5,1.0,0.0,0.0,0.2,normal,-1.0683092281104767,0.1797458759082982,-0.19542274327038148,1.0683092281104767,z_packet_count,False
157,157.0,7,519.8571428571429,101282.40816326533,3639,3,7,0.8571428571428571,0.1428571428571428,0.0,0.0,normal,-0.3623780201079592,-0.7831784593147285,-0.30025098090879115,0.7831784593147285,z_unique_dst_ports,False
158,158.0,13,567.2307692307693,104219.40828402364,7374,4,12,0.9230769230769232,0.0769230769230769,0.0,0.2307692307692307,normal,1.7554156038995934,0.1797458759082982,0.019258728126266805,1.7554156038995934,z_packet_count,False
159,159.0,11,641.2727272727273,158617.47107438018,7054,5,11,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.3636363636363636,normal,1.0494843958970759,1.142670211131325,0.5186320352020839,1.142670211131325,z_unique_dst_ports,False
160,160.0,8,569.375,38060.234375,4555,2,8,1.0,0.0,0.0,0.25,normal,-0.00941241610670045,-1.7461027945377554,0.03372041496817451,1.7461027945377554,z_unique_dst_ports,False
161,161.0,16,776.9375,86198.05859375,12431,4,15,0.9375,0.0625,0.0,0.375,normal,2.8143124159033697,0.1797458759082982,1.4336181863262392,2.8143124159033697,z_packet_count,True
162,162.0,7,787.7142857142857,110266.7755102041,5514,3,7,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,-0.7831784593147285,1.5063018276575582,1.5063018276575582,z_mean_pkt_size,False
163,163.0,7,288.2857142857143,77856.20408163265,2018,3,7,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,normal,-0.3623780201079592,-0.7831784593147285,-1.8620761023413532,1.8620761023413532,z_mean_pkt_size,False
164,164.0,10,562.0,204459.2,5620,5,10,0.6,0.2,0.2,0.0,normal,0.6965187918958171,1.142670211131325,-0.016020005694352323,1.142670211131325,z_unique_dst_ports,False
165,165.0,7,625.7142857142857,86973.3469387755,4380,5,7,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,1.142670211131325,0.41369868903662976,1.142670211131325,z_unique_dst_ports,False
166,166.0,4,470.75,87769.6875,1883,3,4,1.0,0.0,0.0,0.0,normal,-1.4212748321117354,-0.7831784593147285,-0.6314523291459555,1.4212748321117354,z_packet_count,False
167,167.0,9,423.8888888888889,173098.54320987657,3815,4,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,normal,0.3435531878945583,0.1797458759082982,-0.9475053975364742,0.9475053975364742,z_mean_pkt_size,False
168,168.0,6,496.0,185936.33333333337,2976,5,5,1.0,0.0,0.0,0.1666666666666666,normal,-0.7153436241092179,1.142670211131325,-0.46115461772510097,1.142670211131325,z_unique_dst_ports,False
169,169.0,7,597.5714285714286,112167.10204081632,4183,4,7,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,0.1797458759082982,0.22389020728325884,0.3623780201079592,z_packet_count,False
170,170.0,5,791.4,68373.44,3957,4,5,1.0,0.0,0.0,0.6,normal,-1.0683092281104767,0.1797458759082982,1.5311599943034313,1.5311599943034313,z_mean_pkt_size,False
171,171.0,10,492.2,125008.16,4922,6,10,0.9,0.0,0.1,0.1,normal,0.6965187918958171,2.105594546354352,-0.4867835802359623,2.105594546354352,z_unique_dst_ports,False
172,172.0,5,413.6,57523.03999999999,2068,2,5,0.8,0.2,0.0,0.2,normal,-1.0683092281104767,-1.7461027945377554,-1.0168984363816718,1.7461027945377554,z_unique_dst_ports,False
173,173.0,9,524.7777777777778,198825.28395061727,4723,3,9,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,normal,0.3435531878945583,-0.7831784593147285,-0.2670639367217944,0.7831784593147285,z_unique_dst_ports,False
174,174.0,9,257.3333333333333,48019.777777777774,2316,4,9,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,normal,0.3435531878945583,0.1797458759082982,-2.070833315775687,2.070833315775687,z_mean_pkt_size,False
175,175.0,11,634.3636363636364,201124.23140495867,6978,5,11,0.8181818181818182,0.1818181818181818,0.0,0.2727272727272727,normal,1.0494843958970759,1.142670211131325,0.4720339215459727,1.142670211131325,z_unique_dst_ports,False
176,176.0,10,464.4,101159.44,4644,3,10,0.8,0.2,0.0,0.2,normal,0.6965187918958171,-0.7831784593147285,-0.6742796743943686,0.7831784593147285,z_unique_dst_ports,False
177,177.0,7,450.57142857142856,30849.102040816328,3154,5,7,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,normal,-0.3623780201079592,1.142670211131325,-0.767545974057954,1.142670211131325,z_unique_dst_ports,False
178,178.0,6,749.3333333333334,120060.55555555556,4496,4,6,1.0,0.0,0.0,0.1666666666666666,normal,-0.7153436241092179,0.1797458759082982,1.247442882998985,1.247442882998985,z_mean_pkt_size,False
179,179.0,5,691.8,96135.76,3459,3,5,1.0,0.0,0.0,0.0,normal,-1.0683092281104767,-0.7831784593147285,0.8594113979661197,1.0683092281104767,z_packet_count,False
180,180.0,10,590.5,104312.25,5905,6,10,0.8,0.1,0.1,0.1,normal,0.6965187918958171,2.105594546354352,0.17619721313710732,2.105594546354352,z_unique_dst_ports,False
181,181.0,6,380.0,73388.33333333333,2280,3,6,0.5,0.5,0.0,0.0,normal,-0.7153436241092179,-0.7831784593147285,-1.2435124206882349,1.2435124206882349,z_mean_pkt_size,False
182,182.0,7,608.2857142857143,87695.91836734694,4258,4,7,0.8571428571428571,0.1428571428571428,0.0,0.4285714285714285,normal,-0.3623780201079592,0.1797458759082982,0.29615231962591326,0.3623780201079592,z_packet_count,False
183,183.0,8,643.875,130085.109375,5151,5,8,0.75,0.25,0.0,0.125,normal,-0.00941241610670045,1.142670211131325,0.5361829694574286,1.142670211131325,z_unique_dst_ports,False
184,184.0,3,1036.3333333333333,1354.888888888889,3109,1,3,1.0,0.0,0.0,0.6666666666666666,normal,-1.7742404361129942,-2.709027129760782,3.183103998950876,3.183103998950876,z_mean_pkt_size,True
185,185.0,4,699.5,143524.75,2798,2,4,0.75,0.25,0.0,0.0,normal,-1.4212748321117354,-1.7461027945377554,0.9113437693697073,1.7461027945377554,z_unique_dst_ports,False
186,186.0,7,327.14285714285717,69360.97959183673,2290,4,7,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,normal,-0.3623780201079592,0.1797458759082982,-1.6000055082453277,1.6000055082453277,z_mean_pkt_size,False
187,187.0,10,604.9,131755.09,6049,4,10,0.9,0.0,0.1,0.2,normal,0.6965187918958171,0.1797458759082982,0.2733174921256341,0.6965187918958171,z_packet_count,False
188,188.0,12,520.0,98108.66666666669,6240,5,12,0.9166666666666666,0.0833333333333333,0.0,0.1666666666666666,normal,1.4024499998983346,1.142670211131325,-0.299287486077556,1.4024499998983346,z_packet_count,False
189,189.0,11,629.2727272727273,132531.28925619833,6922,5,11,1.0,0.0,0.0,0.2727272727272727,normal,1.0494843958970759,1.142670211131325,0.4376984693783114,1.142670211131325,z_unique_dst_ports,False
190,190.0,7,607.1428571428571,214377.26530612248,4250,4,7,0.8571428571428571,0.1428571428571428,0.0,0.2857142857142857,normal,-0.3623780201079592,0.1797458759082982,0.28844436097602966,0.3623780201079592,z_packet_count,False
191,191.0,7,627.7142857142857,171964.20408163266,4394,3,7,0.8571428571428571,0.0,0.1428571428571428,0.0,normal,-0.3623780201079592,-0.7831784593147285,0.4271876166739252,0.7831784593147285,z_unique_dst_ports,False
192,192.0,13,540.0,124121.3846153846,7020,6,13,0.9230769230769232,0.0,0.0769230769230769,0.3846153846153846,normal,1.7554156038995934,2.105594546354352,-0.16439820970460187,2.105594546354352,z_unique_dst_ports,False
193,193.0,9,764.6666666666666,163748.0,6882,3,8,1.0,0.0,0.0,0.5555555555555556,normal,0.3435531878945583,-0.7831784593147285,1.350857994884916,1.350857994884916,z_mean_pkt_size,False
194,194.0,6,626.1666666666666,107059.13888888888,3757,4,6,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,normal,-0.7153436241092179,0.1797458759082982,0.4167497560022086,0.7153436241092179,z_packet_count,False
195,195.0,7,418.0,181312.2857142857,2926,4,6,0.7142857142857143,0.0,0.2857142857142857,0.0,normal,-0.3623780201079592,0.1797458759082982,-0.987222795579622,0.987222795579622,z_mean_pkt_size,False
196,196.0,9,671.5555555555555,67139.13580246914,6044,4,8,1.0,0.0,0.0,0.3333333333333333,normal,0.3435531878945583,0.1797458759082982,0.7228734748819408,0.7228734748819408,z_mean_pkt_size,False
197,197.0,11,583.7272727272727,141331.28925619836,6421,4,10,0.9090909090909092,0.0909090909090909,0.0,0.1818181818181818,normal,1.0494843958970759,0.1797458759082982,0.1305187990926298,1.0494843958970759,z_packet_count,False
198,198.0,7,576.7142857142857,86869.06122448981,4037,4,7,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,normal,-0.3623780201079592,0.1797458759082982,0.08321996192289217,0.3623780201079592,z_packet_count,False
199,199.0,5,170.8,13748.16,854,5,5,0.6,0.2,0.2,0.0,normal,-1.0683092281104767,1.142670211131325,-2.654454251549335,2.654454251549335,z_mean_pkt_size,True
200,200.0,16,571.875,117377.359375,9150,5,15,0.875,0.125,0.0,0.3125,normal,2.8143124159033697,1.142670211131325,0.05058157451479378,2.8143124159033697,z_packet_count,True
201,201.0,8,768.625,130304.484375,6149,4,8,1.0,0.0,0.0,0.375,normal,-0.00941241610670045,0.1797458759082982,1.37755483083373,1.37755483083373,z_mean_pkt_size,False
202,202.0,4,218.5,11483.25,874,3,4,0.75,0.25,0.0,0.0,normal,-1.4212748321117354,-0.7831784593147285,-2.3327433273998395,2.3327433273998395,z_mean_pkt_size,False
203,203.0,10,550.3,99379.81,5503,4,10,1.0,0.0,0.0,0.0,normal,0.6965187918958171,0.1797458759082982,-0.0949302323725308,0.6965187918958171,z_packet_count,False
204,204.0,7,574.0,89323.42857142857,4018,3,7,1.0,0.0,0.0,0.2857142857142857,normal,-0.3623780201079592,-0.7831784593147285,0.06491356012942015,0.7831784593147285,z_unique_dst_ports,False
205,205.0,3,255.0,17012.666666666668,765,2,3,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,normal,-1.7742404361129942,-1.7461027945377554,-2.086570398019198,2.086570398019198,z_mean_pkt_size,False
206,206.0,9,736.8888888888889,149452.54320987652,6632,4,7,1.0,0.0,0.0,0.4444444444444444,normal,0.3435531878945583,0.1797458759082982,1.163511777700258,1.163511777700258,z_mean_pkt_size,False
207,207.0,10,646.7,94558.61000000002,6467,5,10,0.9,0.0,0.1,0.2,normal,0.6965187918958171,1.142670211131325,0.5552360797451087,1.142670211131325,z_unique_dst_ports,False
208,208.0,6,391.3333333333333,46065.88888888888,2348,4,6,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,normal,-0.7153436241092179,0.1797458759082982,-1.1670751640768944,1.1670751640768944,z_mean_pkt_size,False
209,209.0,5,517.0,142524.4,2585,4,5,1.0,0.0,0.0,0.4,normal,-1.0683092281104767,0.1797458759082982,-0.3195208775334991,1.0683092281104767,z_packet_count,False
210,210.0,5,597.2,75975.76,2986,1,5,1.0,0.0,0.0,0.6,normal,-1.0683092281104767,-2.709027129760782,0.22138512072204725,2.709027129760782,z_unique_dst_ports,True
211,211.0,8,463.5,153633.0,3708,3,7,0.75,0.25,0.0,0.125,normal,-0.00941241610670045,-0.7831784593147285,-0.6803496918311515,0.7831784593147285,z_unique_dst_ports,False
212,212.0,6,610.6666666666666,90852.88888888888,3664,4,6,1.0,0.0,0.0,0.3333333333333333,normal,-0.7153436241092179,0.1797458759082982,0.3122105668131691,0.7153436241092179,z_packet_count,False
213,213.0,11,506.6363636363636,172165.32231404958,5573,5,11,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.1818181818181818,normal,1.0494843958970759,1.142670211131325,-0.38941804801766633,1.142670211131325,z_unique_dst_ports,False
214,214.0,9,464.55555555555554,111166.02469135802,4181,5,9,1.0,0.0,0.0,0.1111111111111111,normal,0.3435531878945583,1.142670211131325,-0.6732305355781345,1.142670211131325,z_unique_dst_ports,False
215,215.0,7,586.7142857142857,113071.0612244898,4107,5,7,1.0,0.0,0.0,0.4285714285714285,normal,-0.3623780201079592,1.142670211131325,0.15066460010936925,1.142670211131325,z_unique_dst_ports,False
216,216.0,9,435.6666666666667,124850.88888888888,3921,4,8,0.8888888888888888,0.0,0.1111111111111111,0.2222222222222222,normal,0.3435531878945583,0.1797458759082982,-0.8680706014501791,0.8680706014501791,z_mean_pkt_size,False
217,217.0,4,523.0,91026.5,2092,2,4,1.0,0.0,0.0,0.0,normal,-1.4212748321117354,-1.7461027945377554,-0.27905409462161285,1.7461027945377554,z_unique_dst_ports,False
218,218.0,11,191.63636363636363,53492.95867768594,2108,4,10,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.0909090909090909,normal,1.0494843958970759,0.1797458759082982,-2.513924150891694,2.513924150891694,z_mean_pkt_size,False
219,219.0,10,630.3,123091.80999999998,6303,5,10,0.9,0.0,0.1,0.1,normal,0.6965187918958171,1.142670211131325,0.4446268731192857,1.142670211131325,z_unique_dst_ports,False
220,220.0,7,425.2857142857143,132152.20408163266,2977,4,6,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,normal,-0.3623780201079592,0.1797458759082982,-0.9380845591866174,0.9380845591866174,z_mean_pkt_size,False
221,221.0,10,436.4,202484.64,4364,5,9,0.6,0.3,0.1,0.2,normal,0.6965187918958171,1.142670211131325,-0.8631246613165044,1.142670211131325,z_unique_dst_ports,False
222,222.0,7,365.1428571428572,134928.69387755104,2556,2,7,0.7142857142857143,0.2857142857142857,0.0,0.4285714285714285,normal,-0.3623780201079592,-1.7461027945377554,-1.3437158831367146,1.7461027945377554,z_unique_dst_ports,False
223,223.0,8,466.375,115702.734375,3731,5,8,0.625,0.375,0.0,0.125,normal,-0.00941241610670045,1.142670211131325,-0.6609593583525393,1.142670211131325,z_unique_dst_ports,False
224,224.0,6,495.3333333333333,104186.88888888888,2972,4,6,0.6666666666666666,0.3333333333333333,0.0,0.1666666666666666,normal,-0.7153436241092179,0.1797458759082982,-0.4656509269375329,0.7153436241092179,z_packet_count,False
225,225.0,13,656.5384615384615,62934.40236686391,8535,4,11,1.0,0.0,0.0,0.2307692307692307,normal,1.7554156038995934,0.1797458759082982,0.6215912276224194,1.7554156038995934,z_packet_count,False
226,226.0,10,485.2,166490.96,4852,5,10,0.8,0.1,0.1,0.3,normal,0.6965187918958171,1.142670211131325,-0.5339948269664962,1.142670211131325,z_unique_dst_ports,False
227,227.0,8,642.5,141972.5,5140,3,7,0.75,0.25,0.0,0.125,normal,-0.00941241610670045,-0.7831784593147285,0.526909331706788,0.7831784593147285,z_unique_dst_ports,False
228,228.0,9,716.0,80925.77777777778,6444,4,9,1.0,0.0,0.0,0.1111111111111111,normal,0.3435531878945583,0.1797458759082982,1.0226274223773946,1.0226274223773946,z_mean_pkt_size,False
229,229.0,5,552.8,98418.96,2764,3,5,0.8,0.2,0.0,0.4,normal,-1.0683092281104767,-0.7831784593147285,-0.07806907282591152,1.0683092281104767,z_packet_count,False
230,230.0,6,485.0,97538.0,2910,4,5,1.0,0.0,0.0,0.3333333333333333,normal,-0.7153436241092179,0.1797458759082982,-0.5353437197302258,0.7153436241092179,z_packet_count,False
231,231.0,10,369.2,97976.75999999998,3692,3,9,0.6,0.4,0.0,0.1,normal,0.6965187918958171,-0.7831784593147285,-1.3163526299296302,1.3163526299296302,z_mean_pkt_size,False
232,232.0,6,338.0,54964.0,2028,2,6,0.5,0.5,0.0,0.1666666666666666,normal,-0.7153436241092179,-1.7461027945377554,-1.5267799010714387,1.7461027945377554,z_unique_dst_ports,False
233,233.0,6,742.5,178478.25,4455,3,6,1.0,0.0,0.0,0.1666666666666666,normal,-0.7153436241092179,-0.7831784593147285,1.2013557135715587,1.2013557135715587,z_mean_pkt_size,False
234,234.0,5,135.4,4035.84,677,4,5,0.6,0.4,0.0,0.0,normal,-1.0683092281104767,0.1797458759082982,-2.893208270729464,2.893208270729464,z_mean_pkt_size,True
235,235.0,8,707.75,101478.9375,5662,4,8,1.0,0.0,0.0,0.375,normal,-0.00941241610670045,0.1797458759082982,0.9669855958735509,0.9669855958735509,z_mean_pkt_size,False
236,236.0,8,559.0,99860.25,4472,3,8,0.875,0.125,0.0,0.125,normal,-0.00941241610670045,-0.7831784593147285,-0.03625339715029544,0.7831784593147285,z_unique_dst_ports,False
237,237.0,8,392.875,58384.109375,3143,3,8,0.625,0.375,0.0,0.0,normal,-0.00941241610670045,-0.7831784593147285,-1.1566774490231457,1.1566774490231457,z_mean_pkt_size,False
238,238.0,10,440.3,112834.61000000002,4403,4,9,0.8,0.2,0.0,0.2,normal,0.6965187918958171,0.1797458759082982,-0.8368212524237781,0.8368212524237781,z_mean_pkt_size,False
239,239.0,7,598.2857142857143,126843.3469387755,4188,3,7,0.8571428571428571,0.1428571428571428,0.0,0.2857142857142857,normal,-0.3623780201079592,-0.7831784593147285,0.2287076814394362,0.7831784593147285,z_unique_dst_ports,False
240,240.0,6,675.6666666666666,121245.88888888888,4054,4,5,1.0,0.0,0.0,0.5,normal,-0.7153436241092179,0.1797458759082982,0.75060071502527,0.75060071502527,z_mean_pkt_size,False
241,241.0,7,381.1428571428572,53148.69387755102,2668,4,7,1.0,0.0,0.0,0.2857142857142857,normal,-0.3623780201079592,0.1797458759082982,-1.2358044620383513,1.2358044620383513,z_mean_pkt_size,False
242,242.0,12,642.5833333333334,189670.40972222225,7711,4,10,0.9166666666666666,0.0833333333333333,0.0,0.3333333333333333,normal,1.4024499998983346,0.1797458759082982,0.5274713703583422,1.4024499998983346,z_packet_count,False
243,243.0,8,344.125,55190.859375,2753,4,8,1.0,0.0,0.0,0.0,normal,-0.00941241610670045,0.1797458759082982,-1.4854700601822213,1.4854700601822213,z_mean_pkt_size,False
244,244.0,13,615.6923076923077,112402.82840236688,8004,4,11,1.0,0.0,0.0,0.3076923076923077,normal,1.7554156038995934,0.1797458759082982,0.34610582087611713,1.7554156038995934,z_packet_count,False
245,245.0,2,613.0,5776.0,1226,2,2,1.0,0.0,0.0,0.0,normal,-2.127206040114253,-1.7461027945377554,0.3279476490566807,2.127206040114253,z_packet_count,False
246,246.0,8,678.5,128800.75,5428,5,7,1.0,0.0,0.0,0.125,normal,-0.00941241610670045,1.142670211131325,0.7697100291781055,1.142670211131325,z_unique_dst_ports,False
247,247.0,12,492.25,75130.02083333333,5907,4,11,0.8333333333333334,0.1666666666666666,0.0,0.25,normal,1.4024499998983346,0.1797458759082982,-0.48644635704502986,1.4024499998983346,z_packet_count,False
248,248.0,7,482.7142857142857,111779.6326530612,3379,4,7,0.8571428571428571,0.1428571428571428,0.0,0.2857142857142857,normal,-0.3623780201079592,0.1797458759082982,-0.5507596370299919,0.5507596370299919,z_mean_pkt_size,False
249,249.0,9,443.44444444444446,77088.69135802469,3991,4,9,0.8888888888888888,0.1111111111111111,0.0,0.2222222222222222,normal,0.3435531878945583,0.1797458759082982,-0.8156136606384747,0.8156136606384747,z_mean_pkt_size,False
250,250.0,11,751.5454545454545,123022.24793388428,8267,4,10,0.8181818181818182,0.1818181818181818,0.0,0.0,normal,1.0494843958970759,0.1797458759082982,1.262362454476599,1.262362454476599,z_mean_pkt_size,False
251,251.0,11,260.6363636363636,38404.23140495867,2867,5,10,0.9090909090909092,0.0909090909090909,0.0,0.4545454545454545,normal,1.0494843958970759,1.142670211131325,-2.048556147405002,2.048556147405002,z_mean_pkt_size,False
252,252.0,8,635.5,98700.25,5084,3,8,1.0,0.0,0.0,0.125,normal,-0.00941241610670045,-0.7831784593147285,0.4796980849762541,0.7831784593147285,z_unique_dst_ports,False
253,253.0,6,765.6666666666666,107342.88888888888,4594,3,6,1.0,0.0,0.0,0.3333333333333333,normal,-0.7153436241092179,-0.7831784593147285,1.3576024587035636,1.3576024587035636,z_mean_pkt_size,False
254,254.0,7,674.7142857142857,138920.20408163266,4723,3,7,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,-0.7831784593147285,0.7441774161503674,0.7831784593147285,z_unique_dst_ports,False
255,255.0,9,491.44444444444446,121356.46913580249,4423,5,9,0.7777777777777778,0.2222222222222222,0.0,0.0,normal,0.3435531878945583,1.142670211131325,-0.49187939734338487,1.142670211131325,z_unique_dst_ports,False
256,256.0,11,677.5454545454545,145953.88429752068,7453,4,11,1.0,0.0,0.0,0.1818181818181818,normal,1.0494843958970759,0.1797458759082982,0.7632721318966688,1.0494843958970759,z_packet_count,False
257,257.0,6,402.0,74497.66666666667,2412,4,6,0.8333333333333334,0.1666666666666666,0.0,0.0,normal,-0.7153436241092179,0.1797458759082982,-1.0951342166779854,1.0951342166779854,z_mean_pkt_size,False
258,258.0,12,562.5833333333334,129035.07638888888,6751,6,11,0.9166666666666666,0.0,0.0833333333333333,0.25,normal,1.4024499998983346,2.105594546354352,-0.012085735133474237,2.105594546354352,z_unique_dst_ports,False
259,259.0,7,391.8571428571428,80169.55102040817,2743,3,6,1.0,0.0,0.0,0.1428571428571428,normal,-0.3623780201079592,-0.7831784593147285,-1.1635423496956983,1.1635423496956983,z_mean_pkt_size,False
260,260.0,5,785.8,139649.36000000002,3929,3,5,0.8,0.2,0.0,0.4,normal,-1.0683092281104767,-0.7831784593147285,1.493390996919004,1.493390996919004,z_mean_pkt_size,False
261,261.0,8,450.75,69423.9375,3606,4,7,1.0,0.0,0.0,0.25,normal,-0.00941241610670045,0.1797458759082982,-0.7663416055189096,0.7663416055189096,z_mean_pkt_size,False
262,262.0,7,529.4285714285714,49431.10204081632,3706,3,7,1.0,0.0,0.0,0.2857142857142857,normal,-0.3623780201079592,-0.7831784593147285,-0.23569682721602037,0.7831784593147285,z_unique_dst_ports,False
263,263.0,8,607.25,168229.4375,4858,3,8,0.75,0.25,0.0,0.375,normal,-0.00941241610670045,-0.7831784593147285,0.2891669820994564,0.7831784593147285,z_unique_dst_ports,False
264,264.0,3,722.6666666666666,104718.22222222223,2168,2,3,1.0,0.0,0.0,0.3333333333333333,normal,-1.7742404361129942,-1.7461027945377554,1.0675905145017122,1.7742404361129942,z_packet_count,False
265,265.0,10,449.0,142254.0,4490,3,10,0.7,0.2,0.1,0.0,normal,0.6965187918958171,-0.7831784593147285,-0.7781444172015431,0.7831784593147285,z_unique_dst_ports,False
266,266.0,5,541.6,134844.24,2708,4,5,0.8,0.2,0.0,0.2,normal,-1.0683092281104767,0.1797458759082982,-0.1536070675947654,1.0683092281104767,z_packet_count,False
267,267.0,8,602.75,173883.4375,4822,6,8,0.75,0.125,0.125,0.25,normal,-0.00941241610670045,2.105594546354352,0.2588168949155417,2.105594546354352,z_unique_dst_ports,False
